Date,Open,High,Low,Close,Volume,Symbol,MA_7,MA_14,MA_30,Daily_Return,Volatility_7,Price_Range,RSI,MA_Signal,Year,Month
2020-05-14,211.49,221.28,205.39,206.88,143075310.0,BAJFINANCE,203.59,206.36,214.8,-2.27,5.07,15.89,47.57,Bearish,2020,5
2020-05-15,207.66,209.29,201.4,204.38,80267260.0,BAJFINANCE,203.31,207.13,213.31,-1.21,4.95,7.89,55.13,Bearish,2020,5
2020-05-18,204.73,205.07,188.66,189.9,108205710.0,BAJFINANCE,201.61,206.4,212.32,-7.08,7.12,16.41,45.43,Bearish,2020,5
2020-05-19,191.99,196.26,188.29,192.48,94135140.0,BAJFINANCE,200.78,204.56,211.5,1.36,7.87,7.97,36.78,Bearish,2020,5
2020-05-20,192.97,201.79,189.55,200.11,163185080.0,BAJFINANCE,201.17,202.78,210.93,3.96,7.74,12.24,37.39,Bearish,2020,5
2020-05-21,201.69,203.51,193.41,194.95,98795420.0,BAJFINANCE,200.06,200.49,210.22,-2.58,8.03,10.1,34.18,Bearish,2020,5
2020-05-22,193.46,196.6,182.71,185.66,161950940.0,BAJFINANCE,196.34,199.2,209.05,-4.77,7.77,13.89,39.68,Bearish,2020,5
2020-05-26,187.88,189.42,178.43,179.16,98692950.0,BAJFINANCE,192.38,197.98,207.4,-3.5,8.53,10.99,40.17,Bearish,2020,5
2020-05-27,179.26,190.62,174.66,189.69,173352460.0,BAJFINANCE,190.28,196.8,205.39,5.88,6.69,15.96,40.41,Bearish,2020,5
2020-05-28,191.41,194.25,188.76,190.79,90517750.0,BAJFINANCE,190.41,196.01,204.29,0.58,6.69,5.49,43.37,Bearish,2020,5
2020-05-29,187.49,193.95,185.24,191.37,103618470.0,BAJFINANCE,190.25,195.51,203.54,0.3,6.65,8.71,45.7,Bearish,2020,5
2020-06-01,195.62,218.09,195.62,211.67,189159830.0,BAJFINANCE,191.9,196.53,203.35,10.61,10.06,22.47,57.16,Bearish,2020,6
2020-06-02,212.1,232.65,211.67,229.83,234424700.0,BAJFINANCE,196.88,198.47,203.47,8.58,17.62,20.98,62.03,Bearish,2020,6
2020-06-03,236.76,244.58,234.9,236.26,187051760.0,BAJFINANCE,204.11,200.22,203.81,2.8,22.07,9.68,61.16,Bullish,2020,6
2020-06-04,236.47,240.35,223.03,226.58,163153500.0,BAJFINANCE,210.88,201.63,204.51,-4.1,20.35,17.32,58.57,Bullish,2020,6
2020-06-05,229.61,235.98,222.85,234.15,158500390.0,BAJFINANCE,217.24,203.76,205.3,3.34,19.55,13.13,62.4,Bullish,2020,6
2020-06-08,245.38,249.56,242.5,245.6,149925030.0,BAJFINANCE,225.07,207.74,206.39,4.89,18.12,7.06,73.81,Bullish,2020,6
2020-06-09,248.32,248.32,236.59,239.37,123730770.0,BAJFINANCE,231.92,211.09,207.92,-2.54,10.87,11.73,69.44,Bullish,2020,6
2020-06-10,239.01,241.95,235.19,238.59,89614430.0,BAJFINANCE,235.77,213.83,209.19,-0.33,6.33,6.76,66.91,Bullish,2020,6
2020-06-11,236.07,240.87,227.27,229.11,100427670.0,BAJFINANCE,235.67,216.27,209.56,-3.97,6.44,13.6,64.46,Bullish,2020,6
2020-06-12,215.5,241.95,215.41,240.01,168024570.0,BAJFINANCE,236.2,220.16,210.06,4.76,6.65,26.54,72.7,Bullish,2020,6
2020-06-15,237.05,238.03,228.34,230.33,120703460.0,BAJFINANCE,236.74,223.81,210.17,-4.03,5.85,9.69,70.82,Bullish,2020,6
2020-06-16,240.19,240.52,223.83,231.67,129143510.0,BAJFINANCE,236.38,226.81,211.1,0.58,6.11,16.69,68.46,Bullish,2020,6
2020-06-17,229.9,237.54,228.44,234.7,96502790.0,BAJFINANCE,234.83,229.95,212.38,1.31,4.56,9.1,68.99,Bullish,2020,6
2020-06-18,232.65,248.98,232.45,247.43,127382680.0,BAJFINANCE,235.98,233.95,213.75,5.42,6.5,16.53,71.94,Bullish,2020,6
2020-06-19,250.96,265.91,250.77,264.34,186038260.0,BAJFINANCE,239.66,237.71,215.84,6.83,12.63,15.14,71.17,Bullish,2020,6
2020-06-22,268.4,280.51,267.22,278.23,139393260.0,BAJFINANCE,246.67,241.17,218.5,5.25,18.2,13.29,70.15,Bullish,2020,6
2020-06-23,284.07,304.57,277.51,296.37,161869530.0,BAJFINANCE,254.72,245.46,221.8,6.52,25.69,27.06,72.8,Bullish,2020,6
2020-06-24,306.11,306.11,285.15,287.45,201088070.0,BAJFINANCE,262.88,249.81,224.63,-3.01,25.72,20.96,73.22,Bullish,2020,6
2020-06-25,281.92,298.37,279.27,294.39,159821300.0,BAJFINANCE,271.84,254.11,227.38,2.41,23.9,19.1,73.09,Bullish,2020,6
2020-06-26,298.03,299.63,281.34,284.42,125724990.0,BAJFINANCE,278.95,256.89,229.97,-3.39,17.57,18.29,65.05,Bullish,2020,6
2020-06-29,277.61,283.53,271.34,279.95,116139990.0,BAJFINANCE,283.59,259.78,232.49,-1.57,10.86,12.19,65.95,Bullish,2020,6
2020-06-30,285.05,287.66,275.85,277.31,97030570.0,BAJFINANCE,285.45,262.55,235.4,-0.94,7.67,11.81,65.0,Bullish,2020,6
2020-07-01,277.31,290.8,274.87,289.35,127048960.0,BAJFINANCE,287.03,266.85,238.63,4.34,7.05,15.93,72.89,Bullish,2020,7
2020-07-02,291.91,295.44,286.52,290.37,116197340.0,BAJFINANCE,286.18,270.45,241.64,0.35,6.02,8.92,70.69,Bullish,2020,7
2020-07-03,291.91,292.84,286.13,287.16,85435970.0,BAJFINANCE,286.14,274.51,244.71,-1.11,6.01,6.71,74.65,Bullish,2020,7
2020-07-06,290.93,307.06,289.46,304.53,114375830.0,BAJFINANCE,287.58,279.71,248.67,6.05,8.87,17.6,77.75,Bullish,2020,7
2020-07-07,308.56,334.98,306.14,328.34,228764010.0,BAJFINANCE,293.86,286.4,253.65,7.82,17.55,28.84,80.79,Bullish,2020,7
2020-07-08,328.34,333.91,311.51,314.25,191261830.0,BAJFINANCE,298.76,291.18,257.8,-4.29,17.8,22.4,71.78,Bullish,2020,7
2020-07-09,316.89,331.08,312.98,326.19,187577860.0,BAJFINANCE,305.74,295.59,262.31,3.8,17.57,18.1,70.83,Bullish,2020,7
2020-07-10,320.81,332.56,320.52,324.64,161504130.0,BAJFINANCE,310.78,298.91,266.75,-0.48,17.14,12.04,67.05,Bullish,2020,7
2020-07-13,329.13,330.9,315.05,316.85,131364670.0,BAJFINANCE,314.57,300.37,270.26,-2.4,14.63,15.85,58.14,Bullish,2020,7
